<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x00000192FAF9FCA0>
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-24.83122444  -6.26582336 -35.37974548]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-24.83122444  -6.26582336 -35.37974548]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.69057655  -5.77355957 -35.02812958]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-24.83122444  -6.26582336 -35.37974548]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
[-35.87200928  -7.39099884 -25.25316429]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-36.15330505  -7.95358658 -24.90154648]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.9029541   -6.26582336 -27.64416313]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-33.76230621  -6.05485153 -27.01125145]
[-24.69057655  -5.77355957 -35.02812958]
[-28.06610489  -5.91420364 -33.76230621]
[-28.06610489  -5.91420364 -33.76230621]
[-27.64416313  -6.19549942 -33.9029541 ]
[-27.64416313  -6.19549942 -33.9029541 ]
[-35.87200928  -7.39099884 -25.25316429]
