<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x00000192FAF9FC30>
[-21.1040802   -6.26582336 -17.23628616]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-21.1040802   -6.26582336 -17.23628616]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-21.1040802   -6.26582336 -17.23628616]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-20.18987274  -5.56258774 -16.9549942 ]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-21.1040802   -6.26582336 -17.23628616]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
[-30.59774971  -5.28129578 -10.90717316]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-30.2461319   -6.19549942 -11.04782104]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-28.55836868  -6.54711533 -12.38396454]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-27.99578094  -6.05485153 -12.03234863]
[-20.18987274  -5.56258774 -16.9549942 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.21378326  -5.91420364 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-23.91701889  -5.21097183 -15.9704628 ]
[-30.59774971  -5.28129578 -10.90717316]
