<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001BBD13AFA70>
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-14.21237564  -6.33614731  -8.86779022]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-14.21237564  -6.33614731  -8.86779022]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.49367142  -6.47679138  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-14.21237564  -6.33614731  -8.86779022]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
[-20.40084457  -6.40647125  -7.46132278]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-21.1040802   -6.89873505  -7.74261475]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.06469727  -6.61743927  -7.53164673]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-19.2756691   -6.68776321  -7.60197067]
[-14.49367142  -6.47679138  -8.86779022]
[-16.9549942   -6.68776321  -9.21940994]
[-16.9549942   -6.68776321  -9.21940994]
[-16.11111069  -6.12517548  -9.07876205]
[-16.11111069  -6.12517548  -9.07876205]
[-20.40084457  -6.40647125  -7.46132278]
