<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001C99B496500>
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-17.2430687  -14.60032654 -24.19249725]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-17.2430687  -14.60032654 -24.19249725]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.6818924 ]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-17.2430687  -14.60032654 -24.19249725]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
[-15.77487946 -14.1109314  -23.31158066]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-15.67699814 -14.1109314  -23.7030983 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.55791092 -14.79608536 -22.82218552]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-16.3621521  -14.79608536 -23.31158066]
[-17.2430687  -14.60032654 -24.6818924 ]
[-16.46003342 -14.01305008 -24.97552872]
[-16.46003342 -14.01305008 -24.97552872]
[-16.3621521  -14.01305008 -24.58401489]
[-16.3621521  -14.01305008 -24.58401489]
[-15.77487946 -14.1109314  -23.31158066]
