<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE862C3CA0>
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -76.58904266 -125.         -121.35616302]
[ -76.58904266 -125.         -121.35616302]
[-121.61643982 -125.         -121.61643982]
[-121.61643982 -125.         -121.61643982]
[-110.81507111 -125.         -121.35616302]
[ -30.         -125.         -120.31507111]
[-102.61643982 -125.         -120.05479431]
[ -30.         -125.         -120.31507111]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -97.02054596 -125.         -120.18492889]
[-100.40411377 -125.         -120.05479431]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[-108.08219147 -125.         -121.7465744 ]
[ -99.62329102 -125.         -120.70548248]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -76.58904266 -125.         -121.35616302]
[ -83.61643982 -125.         -120.57534027]
[ -83.61643982 -125.         -120.57534027]
[ -30.         -125.         -120.31507111]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[ -30.         -125.         -120.31507111]
[ -30.         -125.         -120.57534027]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -76.58904266 -125.         -121.35616302]
[ -76.58904266 -125.         -121.35616302]
[-121.61643982 -125.         -121.61643982]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[ -30.         -125.         -120.31507111]
[ -30.         -125.         -120.31507111]
[ -30.         -125.         -120.31507111]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -97.02054596 -125.         -120.18492889]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[-108.08219147 -125.         -121.7465744 ]
[ -99.62329102 -125.         -120.70548248]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -30.         -125.         -120.96575165]
[ -76.58904266 -125.         -121.35616302]
[ -83.61643982 -125.         -120.57534027]
[ -83.61643982 -125.         -120.57534027]
[ -30.         -125.         -120.31507111]
[-110.81507111 -125.         -121.35616302]
[-110.81507111 -125.         -121.35616302]
[ -30.         -125.         -120.31507111]
