<generator object TMQN.save_q_vals.<locals>.<genexpr> at 0x000001AE85103BC0>
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.277771 -175.       -175.      ]
[-142.277771 -175.       -175.      ]
[-139.2638855 -175.        -175.       ]
[-139.2638855 -175.        -175.       ]
[-140.125 -175.    -175.   ]
[-140.9861145 -175.        -175.       ]
[-136.68055725 -175.         -175.        ]
[-140.9861145 -175.        -175.       ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-135.81944275 -175.         -175.        ]
[-134.527771 -175.       -175.      ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-141.847229 -175.       -175.      ]
[-138.83332825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.277771 -175.       -175.      ]
[-140.55555725 -175.         -175.        ]
[-140.55555725 -175.         -175.        ]
[-140.9861145 -175.        -175.       ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.9861145 -175.        -175.       ]
[-142.277771 -175.       -175.      ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.277771 -175.       -175.      ]
[-142.277771 -175.       -175.      ]
[-139.2638855 -175.        -175.       ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.9861145 -175.        -175.       ]
[-140.9861145 -175.        -175.       ]
[-140.9861145 -175.        -175.       ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-135.81944275 -175.         -175.        ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-141.847229 -175.       -175.      ]
[-138.83332825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.277771 -175.       -175.      ]
[-140.55555725 -175.         -175.        ]
[-140.55555725 -175.         -175.        ]
[-140.9861145 -175.        -175.       ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.9861145 -175.        -175.       ]
[-142.277771 -175.       -175.      ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.277771 -175.       -175.      ]
[-142.277771 -175.       -175.      ]
[-142.70832825 -175.         -175.        ]
[-139.2638855 -175.        -175.       ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.9861145 -175.        -175.       ]
[-140.9861145 -175.        -175.       ]
[-140.9861145 -175.        -175.       ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-136.25 -175.   -175.  ]
[-135.81944275 -175.         -175.        ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-142.277771 -175.       -175.      ]
[-138.83332825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-140.55555725 -175.         -175.        ]
[-140.55555725 -175.         -175.        ]
[-140.9861145 -175.        -175.       ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.9861145 -175.        -175.       ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.277771 -175.       -175.      ]
[-142.277771 -175.       -175.      ]
[-142.70832825 -175.         -175.        ]
[-139.2638855 -175.        -175.       ]
[-140.125 -175.    -175.   ]
[-140.125 -175.    -175.   ]
[-140.9861145 -175.        -175.       ]
[-140.9861145 -175.        -175.       ]
[-140.9861145 -175.        -175.       ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-142.70832825 -175.         -175.        ]
[-136.25 -175.   -175.  ]
